t0,n,m,k,h,eX,eVar,eTime,tU,tVar,tDiff,tTime,nU,nVar,nDiff,nTime
1707132790.096047,131,1890,10,4,1.22815E-13,1.41461E-15,0.0009162425994873047,1.24315E-13,1.42046E-15,0.01,1.3113021850585938e-05,2.58500E-12,1.91482E-14,20.05,2.384185791015625e-06
1707132790.1668515,132,1904,10,4,1.24232E-13,1.41655E-15,0.0009307861328125,1.25737E-13,1.42234E-15,0.01,1.2159347534179688e-05,2.60415E-12,1.91482E-14,19.96,2.384185791015625e-06
1707132790.2390382,133,1919,10,4,1.24713E-13,4.81696E-16,0.0009431838989257812,1.26213E-13,4.76108E-16,0.01,1.2874603271484375e-05,2.62467E-12,2.05159E-14,20.05,2.384185791015625e-06
1707132790.3131464,134,1933,10,4,1.26130E-13,1.41658E-15,0.0009486675262451172,1.27635E-13,1.42229E-15,0.01,1.2874603271484375e-05,2.64382E-12,1.91482E-14,19.96,2.6226043701171875e-06
1707132790.3888736,135,1948,10,4,1.26612E-13,4.81659E-16,0.000972747802734375,1.28111E-13,4.76156E-16,0.01,1.3828277587890625e-05,2.66433E-12,2.05159E-14,20.04,2.384185791015625e-06
1707132790.464,136,1962,10,4,1.28028E-13,1.41662E-15,0.0010020732879638672,1.29534E-13,1.42224E-15,0.01,1.5020370483398438e-05,2.68348E-12,1.91482E-14,19.96,2.384185791015625e-06
1707132790.541269,137,1976,10,4,1.29447E-13,1.41846E-15,0.0010335445404052734,1.30958E-13,1.42402E-15,0.01,1.3828277587890625e-05,2.70263E-12,1.91482E-14,19.88,2.1457672119140625e-06
1707132790.6184921,138,1991,10,4,1.29927E-13,4.79808E-16,0.0010192394256591797,1.31432E-13,4.74366E-16,0.01,1.52587890625e-05,2.72314E-12,2.05159E-14,19.96,2.6226043701171875e-06
1707132790.6960506,139,2005,10,4,1.31345E-13,1.41847E-15,0.0010323524475097656,1.32856E-13,1.42395E-15,0.01,1.3828277587890625e-05,2.74229E-12,1.91482E-14,19.88,3.337860107421875e-06
1707132790.7728863,140,2020,10,4,1.31825E-13,4.79800E-16,0.0010437965393066406,1.33330E-13,4.74437E-16,0.01,1.4066696166992188e-05,2.76281E-12,2.05159E-14,19.96,3.0994415283203125e-06
1707132790.8521874,141,2034,10,4,1.33243E-13,1.41847E-15,0.0010499954223632812,1.34754E-13,1.42388E-15,0.01,1.430511474609375e-05,2.78196E-12,1.91482E-14,19.88,2.6226043701171875e-06
1707132790.9303112,142,2049,10,4,1.33723E-13,4.79792E-16,0.001070261001586914,1.35229E-13,4.74507E-16,0.01,1.4543533325195312e-05,2.80247E-12,2.05159E-14,19.96,2.1457672119140625e-06
1707132791.0132234,143,2063,10,4,1.35142E-13,1.41847E-15,0.0010776519775390625,1.36653E-13,1.42380E-15,0.01,1.6450881958007812e-05,2.82162E-12,1.91482E-14,19.88,3.337860107421875e-06
1707132791.0944457,144,2077,10,4,1.36562E-13,1.42021E-15,0.0010898113250732422,1.38078E-13,1.42549E-15,0.01,1.5735626220703125e-05,2.84077E-12,1.91482E-14,19.8,2.6226043701171875e-06
1707132791.1755397,145,2092,10,4,1.37040E-13,4.78050E-16,0.0011036396026611328,1.38551E-13,4.72823E-16,0.01,1.430511474609375e-05,2.86128E-12,2.05159E-14,19.88,3.0994415283203125e-06
1707132791.2595258,146,2106,10,4,1.38460E-13,1.42019E-15,0.0011181831359863281,1.39976E-13,1.42540E-15,0.01,1.4543533325195312e-05,2.88043E-12,1.91482E-14,19.8,3.0994415283203125e-06
1707132791.3441558,147,2121,10,4,1.38938E-13,4.78066E-16,0.0011334419250488281,1.40449E-13,4.72913E-16,0.01,1.621246337890625e-05,2.90095E-12,2.05159E-14,19.88,2.6226043701171875e-06
1707132791.4320033,148,2135,10,4,1.40358E-13,1.42017E-15,0.0011472702026367188,1.41875E-13,1.42531E-15,0.01,1.5735626220703125e-05,2.92010E-12,1.91482E-14,19.8,3.5762786865234375e-06
1707132791.5172682,149,2150,10,4,1.40836E-13,4.78083E-16,0.001157522201538086,1.42348E-13,4.73001E-16,0.01,1.5497207641601562e-05,2.94061E-12,2.05159E-14,19.88,2.86102294921875e-06
1707132791.605807,150,2164,10,4,1.42256E-13,1.42015E-15,0.0011785030364990234,1.43773E-13,1.42522E-15,0.01,1.5735626220703125e-05,2.95976E-12,1.91482E-14,19.81,2.86102294921875e-06
1707132791.694825,151,2178,10,4,1.43678E-13,1.42179E-15,0.0011925697326660156,1.45200E-13,1.42681E-15,0.01,1.5497207641601562e-05,2.97891E-12,1.91482E-14,19.73,3.337860107421875e-06
1707132791.7821958,152,2193,10,4,1.44155E-13,4.76439E-16,0.0011982917785644531,1.45671E-13,4.71411E-16,0.01,1.5735626220703125e-05,2.99942E-12,2.05159E-14,19.81,2.6226043701171875e-06
1707132791.874512,153,2207,10,4,1.45576E-13,1.42175E-15,0.001210927963256836,1.47098E-13,1.42671E-15,0.01,1.5974044799804688e-05,3.01857E-12,1.91482E-14,19.74,3.0994415283203125e-06
1707132791.964368,154,2222,10,4,1.46053E-13,4.76476E-16,0.0012285709381103516,1.47569E-13,4.71517E-16,0.01,1.621246337890625e-05,3.03909E-12,2.05159E-14,19.81,3.337860107421875e-06
1707132792.0581737,155,2236,10,4,1.47475E-13,1.42171E-15,0.0012483596801757812,1.48996E-13,1.42661E-15,0.01,1.7404556274414062e-05,3.05824E-12,1.91482E-14,19.74,3.814697265625e-06
1707132792.1514077,156,2251,10,4,1.47951E-13,4.76513E-16,0.001260995864868164,1.49467E-13,4.71620E-16,0.01,1.6450881958007812e-05,3.07875E-12,2.05159E-14,19.81,3.0994415283203125e-06
1707132792.24823,157,2265,10,4,1.49373E-13,1.42167E-15,0.0012767314910888672,1.50894E-13,1.42651E-15,0.01,1.621246337890625e-05,3.09790E-12,1.91482E-14,19.74,3.337860107421875e-06
1707132792.3424013,158,2279,10,4,1.50796E-13,1.42322E-15,0.0012907981872558594,1.52322E-13,1.42802E-15,0.01,1.621246337890625e-05,3.11705E-12,1.91482E-14,19.67,3.337860107421875e-06
1707132792.437739,159,2294,10,4,1.51271E-13,4.74958E-16,0.0013053417205810547,1.52792E-13,4.70116E-16,0.01,1.7404556274414062e-05,3.13757E-12,2.05159E-14,19.74,4.291534423828125e-06
1707132792.5400631,160,2308,10,4,1.52694E-13,1.42317E-15,0.0013227462768554688,1.54220E-13,1.42790E-15,0.01,1.6450881958007812e-05,3.15671E-12,1.91482E-14,19.67,3.0994415283203125e-06
1707132792.6389742,161,2323,10,4,1.53169E-13,4.75012E-16,0.0013339519500732422,1.54690E-13,4.70234E-16,0.01,1.6450881958007812e-05,3.17723E-12,2.05159E-14,19.74,3.0994415283203125e-06
1707132792.739366,162,2337,10,4,1.54592E-13,1.42311E-15,0.0013546943664550781,1.56118E-13,1.42779E-15,0.01,1.6689300537109375e-05,3.19638E-12,1.91482E-14,19.68,3.0994415283203125e-06
1707132792.8402412,163,2352,10,4,1.55067E-13,4.75066E-16,0.0013592243194580078,1.56588E-13,4.70349E-16,0.01,1.811981201171875e-05,3.21689E-12,2.05159E-14,19.75,3.814697265625e-06
1707132792.945172,164,2366,10,4,1.56490E-13,1.42306E-15,0.0013813972473144531,1.58016E-13,1.42768E-15,0.01,1.6689300537109375e-05,3.23604E-12,1.91482E-14,19.68,3.5762786865234375e-06
1707132793.0465648,165,2380,10,4,1.57915E-13,1.42453E-15,0.0013883113861083984,1.59445E-13,1.42912E-15,0.01,1.5735626220703125e-05,3.25519E-12,1.91482E-14,19.61,3.337860107421875e-06
1707132793.150056,166,2395,10,4,1.58389E-13,4.73591E-16,0.0014193058013916016,1.59914E-13,4.68921E-16,0.01,1.6927719116210938e-05,3.27571E-12,2.05159E-14,19.68,3.814697265625e-06
1707132793.2560284,167,2409,10,4,1.59813E-13,1.42446E-15,0.001428365707397461,1.61343E-13,1.42900E-15,0.01,1.811981201171875e-05,3.29485E-12,1.91482E-14,19.62,3.0994415283203125e-06
1707132793.360209,168,2424,10,4,1.60287E-13,4.73660E-16,0.0014376640319824219,1.61812E-13,4.69050E-16,0.01,1.7881393432617188e-05,3.31537E-12,2.05159E-14,19.68,3.0994415283203125e-06
1707132793.4687104,169,2438,10,4,1.61711E-13,1.42439E-15,0.001447916030883789,1.63241E-13,1.42888E-15,0.01,1.811981201171875e-05,3.33452E-12,1.91482E-14,19.62,3.0994415283203125e-06
1707132793.577424,170,2453,10,4,1.62185E-13,4.73728E-16,0.0014760494232177734,1.63710E-13,4.69175E-16,0.01,1.7642974853515625e-05,3.35503E-12,2.05159E-14,19.69,3.0994415283203125e-06
1707132793.6877277,171,2467,10,4,1.63609E-13,1.42433E-15,0.0014874935150146484,1.65139E-13,1.42876E-15,0.01,1.811981201171875e-05,3.37418E-12,1.91482E-14,19.62,3.814697265625e-06
1707132793.796252,172,2481,10,4,1.65035E-13,1.42573E-15,0.0015172958374023438,1.66569E-13,1.43013E-15,0.01,1.7881393432617188e-05,3.39333E-12,1.91482E-14,19.56,3.337860107421875e-06
1707132793.9056642,173,2496,10,4,1.65507E-13,4.72326E-16,0.0015065670013427734,1.67037E-13,4.67818E-16,0.01,1.71661376953125e-05,3.41385E-12,2.05159E-14,19.63,3.0994415283203125e-06
1707132794.022298,174,2510,10,4,1.66933E-13,1.42565E-15,0.0015342235565185547,1.68467E-13,1.43000E-15,0.01,1.9788742065429688e-05,3.43299E-12,1.91482E-14,19.57,3.337860107421875e-06
1707132794.1352272,175,2525,10,4,1.67405E-13,4.72408E-16,0.0015599727630615234,1.68935E-13,4.67955E-16,0.01,1.6927719116210938e-05,3.45351E-12,2.05159E-14,19.63,4.291534423828125e-06
1707132794.2508655,176,2539,10,4,1.68831E-13,1.42557E-15,0.0015642642974853516,1.70365E-13,1.42987E-15,0.01,1.9073486328125e-05,3.47266E-12,1.91482E-14,19.57,3.0994415283203125e-06
1707132794.366793,177,2554,10,4,1.69303E-13,4.72488E-16,0.001581430435180664,1.70833E-13,4.68088E-16,0.01,1.8596649169921875e-05,3.49317E-12,2.05159E-14,19.63,3.5762786865234375e-06
1707132794.485294,178,2568,10,4,1.70729E-13,1.42549E-15,0.0015914440155029297,1.72263E-13,1.42975E-15,0.01,1.7881393432617188e-05,3.51232E-12,1.91482E-14,19.57,3.0994415283203125e-06
1707132794.6027904,179,2582,10,4,1.72156E-13,1.42683E-15,0.0016138553619384766,1.73694E-13,1.43105E-15,0.01,1.8835067749023438e-05,3.53147E-12,1.91482E-14,19.51,3.5762786865234375e-06
1707132794.7200909,180,2597,10,4,1.72627E-13,4.71152E-16,0.0016472339630126953,1.74160E-13,4.66794E-16,0.01,1.8596649169921875e-05,3.55199E-12,2.05159E-14,19.58,3.337860107421875e-06
1707132794.8410718,181,2611,10,4,1.74054E-13,1.42674E-15,0.0016546249389648438,1.75591E-13,1.43092E-15,0.01,1.8835067749023438e-05,3.57113E-12,1.91482E-14,19.52,3.337860107421875e-06
1707132794.9607198,182,2626,10,4,1.74525E-13,4.71244E-16,0.0016646385192871094,1.76058E-13,4.66938E-16,0.01,1.7881393432617188e-05,3.59165E-12,2.05159E-14,19.58,3.5762786865234375e-06
1707132795.0862467,183,2640,10,4,1.75951E-13,1.42666E-15,0.0016770362854003906,1.77489E-13,1.43079E-15,0.01,1.9311904907226562e-05,3.61080E-12,1.91482E-14,19.52,3.5762786865234375e-06
1707132795.2113523,184,2655,10,4,1.76423E-13,4.71334E-16,0.0016949176788330078,1.77956E-13,4.67079E-16,0.01,1.8358230590820312e-05,3.63131E-12,2.05159E-14,19.58,3.814697265625e-06
1707132795.337127,185,2669,10,4,1.77849E-13,1.42657E-15,0.0017242431640625,1.79387E-13,1.43066E-15,0.01,1.8358230590820312e-05,3.65046E-12,1.91482E-14,19.53,3.814697265625e-06
1707132795.4611213,186,2683,10,4,1.79277E-13,1.42785E-15,0.001725912094116211,1.80819E-13,1.43191E-15,0.01,1.8596649169921875e-05,3.66961E-12,1.91482E-14,19.47,4.5299530029296875e-06
1707132795.5876696,187,2698,10,4,1.79747E-13,4.70060E-16,0.0017445087432861328,1.81285E-13,4.65843E-16,0.01,1.8835067749023438e-05,3.69013E-12,2.05159E-14,19.53,3.814697265625e-06
1707132795.7177427,188,2712,10,4,1.81175E-13,1.42775E-15,0.0017600059509277344,1.82716E-13,1.43177E-15,0.01,2.0503997802734375e-05,3.70928E-12,1.91482E-14,19.47,3.5762786865234375e-06
1707132795.8449032,189,2727,10,4,1.81645E-13,4.70161E-16,0.0017943382263183594,1.83182E-13,4.65993E-16,0.01,2.0503997802734375e-05,3.72979E-12,2.05159E-14,19.53,4.291534423828125e-06
1707132795.979792,190,2741,10,4,1.83073E-13,1.42766E-15,0.0017960071563720703,1.84614E-13,1.43163E-15,0.01,1.9311904907226562e-05,3.74894E-12,1.91482E-14,19.48,3.814697265625e-06
1707132796.109276,191,2756,10,4,1.83543E-13,4.70260E-16,0.0018205642700195312,1.85080E-13,4.66139E-16,0.01,2.0503997802734375e-05,3.76946E-12,2.05159E-14,19.54,3.5762786865234375e-06
1707132796.2446582,192,2770,10,4,1.84971E-13,1.42756E-15,0.0018398761749267578,1.86512E-13,1.43150E-15,0.01,1.9550323486328125e-05,3.78860E-12,1.91482E-14,19.48,4.5299530029296875e-06
1707132796.3770885,193,2784,10,4,1.86399E-13,1.42879E-15,0.0018432140350341797,1.87944E-13,1.43270E-15,0.01,2.574920654296875e-05,3.80775E-12,1.91482E-14,19.43,3.814697265625e-06
1707132796.5103428,194,2799,10,4,1.86868E-13,4.69040E-16,0.0018758773803710938,1.88409E-13,4.64957E-16,0.01,1.9788742065429688e-05,3.82827E-12,2.05159E-14,19.49,4.291534423828125e-06
1707132796.6478448,195,2813,10,4,1.88297E-13,1.42869E-15,0.0018954277038574219,1.89842E-13,1.43256E-15,0.01,2.0265579223632812e-05,3.84742E-12,1.91482E-14,19.43,3.5762786865234375e-06
1707132796.788303,196,2828,10,4,1.88766E-13,4.69149E-16,0.0019083023071289062,1.90307E-13,4.65111E-16,0.01,2.0503997802734375e-05,3.86793E-12,2.05159E-14,19.49,3.814697265625e-06
1707132796.9277081,197,2842,10,4,1.90195E-13,1.42859E-15,0.0019714832305908203,1.91739E-13,1.43242E-15,0.01,1.8596649169921875e-05,3.88708E-12,1.91482E-14,19.44,3.814697265625e-06
1707132797.0738227,198,2857,10,4,1.90664E-13,4.69255E-16,0.0019385814666748047,1.92205E-13,4.65261E-16,0.01,1.8835067749023438e-05,3.90760E-12,2.05159E-14,19.49,4.0531158447265625e-06
1707132797.2206264,199,2871,10,4,1.92093E-13,1.42849E-15,0.0019614696502685547,1.93637E-13,1.43228E-15,0.01,1.9788742065429688e-05,3.92674E-12,1.91482E-14,19.44,3.814697265625e-06
1707132797.3638792,200,2885,10,4,1.93522E-13,1.42966E-15,0.0019838809967041016,1.95070E-13,1.43343E-15,0.01,1.8596649169921875e-05,3.94589E-12,1.91482E-14,19.39,3.814697265625e-06
1707132797.5077796,201,2900,10,4,1.93990E-13,4.68087E-16,0.001997709274291992,1.95534E-13,4.64129E-16,0.01,2.09808349609375e-05,3.96641E-12,2.05159E-14,19.45,3.814697265625e-06
1707132797.6539366,202,2914,10,4,1.95420E-13,1.42955E-15,0.0020148754119873047,1.96968E-13,1.43329E-15,0.01,1.9073486328125e-05,3.98556E-12,1.91482E-14,19.39,3.814697265625e-06
1707132797.8006713,203,2929,10,4,1.95888E-13,4.68202E-16,0.002032756805419922,1.97432E-13,4.64286E-16,0.01,1.9550323486328125e-05,4.00607E-12,2.05159E-14,19.45,3.5762786865234375e-06
1707132797.9508646,204,2943,10,4,1.97318E-13,1.42945E-15,0.0020639896392822266,1.98865E-13,1.43315E-15,0.01,1.9550323486328125e-05,4.02522E-12,1.91482E-14,19.4,4.0531158447265625e-06
1707132798.0985181,205,2958,10,4,1.97786E-13,4.68315E-16,0.002079486846923828,1.99330E-13,4.64440E-16,0.01,2.002716064453125e-05,4.04574E-12,2.05159E-14,19.46,3.814697265625e-06
1707132798.2491536,206,2972,10,4,1.99215E-13,1.42934E-15,0.0020880699157714844,2.00763E-13,1.43301E-15,0.01,1.9788742065429688e-05,4.06488E-12,1.91482E-14,19.4,4.5299530029296875e-06
1707132798.4018595,207,2986,10,4,2.00646E-13,1.43047E-15,0.0021674633026123047,2.02197E-13,1.43411E-15,0.01,2.0503997802734375e-05,4.08403E-12,1.91482E-14,19.35,4.0531158447265625e-06
1707132798.5555136,208,3001,10,4,2.01113E-13,4.67194E-16,0.0021271705627441406,2.02660E-13,4.63353E-16,0.01,2.0503997802734375e-05,4.10455E-12,2.05159E-14,19.41,4.0531158447265625e-06
1707132798.711062,209,3015,10,4,2.02543E-13,1.43036E-15,0.002206563949584961,2.04094E-13,1.43397E-15,0.01,2.09808349609375e-05,4.12370E-12,1.91482E-14,19.36,3.5762786865234375e-06
1707132798.8689132,210,3030,10,4,2.03011E-13,4.67315E-16,0.0021800994873046875,2.04558E-13,4.63514E-16,0.01,2.002716064453125e-05,4.14421E-12,2.05159E-14,19.41,4.291534423828125e-06
1707132799.026662,211,3044,10,4,2.04441E-13,1.43025E-15,0.002194643020629883,2.05991E-13,1.43383E-15,0.01,1.9788742065429688e-05,4.16336E-12,1.91482E-14,19.36,3.5762786865234375e-06
1707132799.1831186,212,3059,10,4,2.04908E-13,4.67432E-16,0.002206087112426758,2.06455E-13,4.63671E-16,0.01,1.9073486328125e-05,4.18388E-12,2.05159E-14,19.42,3.5762786865234375e-06
1707132799.3426583,213,3073,10,4,2.06338E-13,1.43014E-15,0.002247333526611328,2.07889E-13,1.43369E-15,0.01,2.0265579223632812e-05,4.20302E-12,1.91482E-14,19.37,3.814697265625e-06
1707132799.502612,214,3087,10,4,2.07770E-13,1.43123E-15,0.002257108688354492,2.09323E-13,1.43475E-15,0.01,2.1696090698242188e-05,4.22217E-12,1.91482E-14,19.32,4.0531158447265625e-06
1707132799.6620224,215,3102,10,4,2.08236E-13,4.66356E-16,0.002268075942993164,2.09786E-13,4.62626E-16,0.01,1.9788742065429688e-05,4.24269E-12,2.05159E-14,19.37,3.5762786865234375e-06
1707132799.8262453,216,3116,10,4,2.09667E-13,1.43112E-15,0.002281665802001953,2.11221E-13,1.43461E-15,0.01,2.09808349609375e-05,4.26184E-12,1.91482E-14,19.33,4.5299530029296875e-06
1707132799.989557,217,3131,10,4,2.10134E-13,4.66481E-16,0.002310514450073242,2.11683E-13,4.62788E-16,0.01,2.1457672119140625e-05,4.28235E-12,2.05159E-14,19.38,3.814697265625e-06
1707132800.1589935,218,3145,10,4,2.11565E-13,1.43100E-15,0.002336263656616211,2.13118E-13,1.43446E-15,0.01,2.0503997802734375e-05,4.30150E-12,1.91482E-14,19.33,4.76837158203125e-06
1707132800.3264096,219,3160,10,4,2.12031E-13,4.66603E-16,0.0023360252380371094,2.13581E-13,4.62948E-16,0.01,2.0265579223632812e-05,4.32202E-12,2.05159E-14,19.38,3.814697265625e-06
1707132800.49677,220,3174,10,4,2.13462E-13,1.43089E-15,0.002372264862060547,2.15015E-13,1.43432E-15,0.01,1.9550323486328125e-05,4.34116E-12,1.91482E-14,19.34,4.291534423828125e-06
1707132800.6682332,221,3188,10,4,2.14894E-13,1.43194E-15,0.0023860931396484375,2.16451E-13,1.43535E-15,0.01,1.9788742065429688e-05,4.36031E-12,1.91482E-14,19.29,3.814697265625e-06
1707132800.8387613,222,3203,10,4,2.15360E-13,4.65567E-16,0.0024390220642089844,2.16912E-13,4.61942E-16,0.01,2.002716064453125e-05,4.38083E-12,2.05159E-14,19.34,4.5299530029296875e-06
1707132801.021104,223,3217,10,4,2.16791E-13,1.43182E-15,0.0024156570434570312,2.18348E-13,1.43520E-15,0.01,2.0742416381835938e-05,4.39998E-12,1.91482E-14,19.3,4.0531158447265625e-06
1707132801.1946592,224,3232,10,4,2.17257E-13,4.65696E-16,0.0024466514587402344,2.18810E-13,4.62106E-16,0.01,2.0265579223632812e-05,4.42049E-12,2.05159E-14,19.35,3.814697265625e-06
1707132801.372154,225,3246,10,4,2.18689E-13,1.43171E-15,0.0024766921997070312,2.20245E-13,1.43506E-15,0.01,1.9311904907226562e-05,4.43964E-12,1.91482E-14,19.3,4.76837158203125e-06
1707132801.5502508,226,3260,10,4,2.20122E-13,1.43272E-15,0.0024924278259277344,2.21681E-13,1.43605E-15,0.01,2.1219253540039062e-05,4.45879E-12,1.91482E-14,19.26,3.814697265625e-06
1707132801.727577,227,3275,10,4,2.20586E-13,4.64690E-16,0.0025141239166259766,2.22142E-13,4.61129E-16,0.01,1.9311904907226562e-05,4.47931E-12,2.05159E-14,19.31,4.0531158447265625e-06
1707132801.9124293,228,3289,10,4,2.22019E-13,1.43260E-15,0.0025353431701660156,2.23578E-13,1.43591E-15,0.01,2.0742416381835938e-05,4.49845E-12,1.91482E-14,19.26,3.814697265625e-06
1707132802.0946364,229,3304,10,4,2.22484E-13,4.64824E-16,0.0025436878204345703,2.24039E-13,4.61298E-16,0.01,2.0265579223632812e-05,4.51897E-12,2.05159E-14,19.31,4.0531158447265625e-06
1707132802.285282,230,3318,10,4,2.23916E-13,1.43248E-15,0.002583026885986328,2.25475E-13,1.43576E-15,0.01,1.9550323486328125e-05,4.53812E-12,1.91482E-14,19.27,4.0531158447265625e-06
1707132802.4744434,231,3333,10,4,2.24381E-13,4.64955E-16,0.0026051998138427734,2.25936E-13,4.61463E-16,0.01,2.0742416381835938e-05,4.55863E-12,2.05159E-14,19.32,3.814697265625e-06
1707132802.6653292,232,3347,10,4,2.25813E-13,1.43236E-15,0.0026061534881591797,2.27372E-13,1.43561E-15,0.01,2.1219253540039062e-05,4.57778E-12,1.91482E-14,19.27,4.291534423828125e-06
1707132802.8532362,233,3361,10,4,2.27247E-13,1.43335E-15,0.0026302337646484375,2.28809E-13,1.43658E-15,0.01,1.9788742065429688e-05,4.59693E-12,1.91482E-14,19.23,3.814697265625e-06
1707132803.0411408,234,3376,10,4,2.27711E-13,4.63985E-16,0.002652883529663086,2.29269E-13,4.60521E-16,0.01,2.1219253540039062e-05,4.61745E-12,2.05159E-14,19.28,4.0531158447265625e-06
1707132803.2372577,235,3390,10,4,2.29144E-13,1.43322E-15,0.0026934146881103516,2.30706E-13,1.43643E-15,0.01,2.09808349609375e-05,4.63659E-12,1.91482E-14,19.23,4.76837158203125e-06
1707132803.430273,236,3405,10,4,2.29608E-13,4.64122E-16,0.0027163028717041016,2.31166E-13,4.60690E-16,0.01,2.002716064453125e-05,4.65711E-12,2.05159E-14,19.28,4.5299530029296875e-06
1707132803.6317804,237,3419,10,4,2.31041E-13,1.43310E-15,0.0027360916137695312,2.32603E-13,1.43628E-15,0.01,2.1219253540039062e-05,4.67626E-12,1.91482E-14,19.24,3.814697265625e-06
1707132803.8268368,238,3434,10,4,2.31505E-13,4.64256E-16,0.0027484893798828125,2.33063E-13,4.60856E-16,0.01,2.09808349609375e-05,4.69677E-12,2.05159E-14,19.29,4.76837158203125e-06
1707132804.0315518,239,3448,10,4,2.32938E-13,1.43298E-15,0.002757549285888672,2.34500E-13,1.43614E-15,0.01,2.0503997802734375e-05,4.71592E-12,1.91482E-14,19.25,4.5299530029296875e-06
1707132804.231814,240,3462,10,4,2.34372E-13,1.43394E-15,0.0027933120727539062,2.35937E-13,1.43707E-15,0.01,2.002716064453125e-05,4.73507E-12,1.91482E-14,19.2,4.0531158447265625e-06
1707132804.4336097,241,3477,10,4,2.34836E-13,4.63320E-16,0.002879619598388672,2.36397E-13,4.59946E-16,0.01,2.09808349609375e-05,4.75559E-12,2.05159E-14,19.25,4.0531158447265625e-06
1707132804.6512852,242,3491,10,4,2.36270E-13,1.43381E-15,0.002826690673828125,2.37834E-13,1.43692E-15,0.01,2.0742416381835938e-05,4.77473E-12,1.91482E-14,19.21,4.5299530029296875e-06
1707132804.8576753,243,3506,10,4,2.36733E-13,4.63458E-16,0.002868175506591797,2.38294E-13,4.60116E-16,0.01,2.1219253540039062e-05,4.79525E-12,2.05159E-14,19.26,4.0531158447265625e-06
1707132805.0668857,244,3520,10,4,2.38167E-13,1.43369E-15,0.0028362274169921875,2.39730E-13,1.43678E-15,0.01,2.1219253540039062e-05,4.81440E-12,1.91482E-14,19.21,5.245208740234375e-06
1707132805.2775328,245,3535,10,4,2.38630E-13,4.63595E-16,0.0029027462005615234,2.40191E-13,4.60282E-16,0.01,2.1219253540039062e-05,4.83491E-12,2.05159E-14,19.26,3.814697265625e-06
1707132805.4897134,246,3549,10,4,2.40064E-13,1.43357E-15,0.0029397010803222656,2.41627E-13,1.43663E-15,0.01,2.193450927734375e-05,4.85406E-12,1.91482E-14,19.22,4.0531158447265625e-06
1707132805.7028565,247,3563,10,4,2.41498E-13,1.43449E-15,0.0029599666595458984,2.43065E-13,1.43754E-15,0.01,2.0503997802734375e-05,4.87321E-12,1.91482E-14,19.18,4.5299530029296875e-06
1707132805.9125319,248,3578,10,4,2.41961E-13,4.62690E-16,0.0029642581939697266,2.43524E-13,4.59402E-16,0.01,2.0742416381835938e-05,4.89373E-12,2.05159E-14,19.23,4.0531158447265625e-06
1707132806.1352527,249,3592,10,4,2.43395E-13,1.43436E-15,0.0029976367950439453,2.44962E-13,1.43739E-15,0.01,2.1457672119140625e-05,4.91287E-12,1.91482E-14,19.18,3.5762786865234375e-06
